NAME,RA,DEC 
3XMM J081626.2+483646,124.109227867,48.6129062309
3XMM J081626.3+483004,124.109636322,48.5012444346
3XMM J081626.3+483117,124.109695714,48.5214581672
3XMM J081628.0+481141,124.116879917,48.1949931933
3XMM J081628.3+483042,124.118077684,48.5119293891
3XMM J081628.5+481822,124.118794564,48.3061315488
3XMM J081628.5+481634,124.118875641,48.2761851116
3XMM J081628.9+482435,124.120777203,48.4098908977
3XMM J081629.7+481920,124.124053004,48.322322214
3XMM J081630.0+482721,124.125330506,48.4560763469
3XMM J081632.4+483635,124.135335132,48.6099740291
3XMM J081633.0+483538,124.137836764,48.5940666125
3XMM J081634.1+481233,124.142346673,48.2092062041
3XMM J081635.5+482506,124.148218941,48.4183486455
3XMM J081635.9+483013,124.149622986,48.5038662365
3XMM J081636.4+481745,124.151982453,48.2960100845
3XMM J081637.6+482020,124.157068885,48.3389836594
3XMM J081638.0+483139,124.158415476,48.5277452326
3XMM J081638.3+482804,124.159652986,48.4680043929
3XMM J081638.3+482337,124.159795889,48.3938496561
3XMM J081638.5+482231,124.160421577,48.3754939006
3XMM J081639.3+481459,124.163773418,48.2498954926
3XMM J081639.9+481228,124.166255983,48.208001123
3XMM J081640.4+481056,124.168512882,48.1822719711
3XMM J081641.0+481610,124.170904875,48.2694558616
3XMM J081641.4+483515,124.172827335,48.587664219
3XMM J081642.1+483130,124.175436105,48.5250380383
3XMM J081642.1+482110,124.175726766,48.3528947607
3XMM J081643.2+482805,124.180314553,48.4682272745
3XMM J081643.2+483612,124.180349614,48.6033817129
3XMM J081643.4+482713,124.181002124,48.4536749924
3XMM J081643.6+481745,124.181670274,48.2960976013
3XMM J081643.8+481613,124.182605713,48.2704279847
3XMM J081643.8+482446,124.182891915,48.4130433158
3XMM J081644.6+482916,124.186208289,48.487947772
3XMM J081645.0+481024,124.187576377,48.1733531707
3XMM J081645.1+482631,124.18792137,48.4420854815
3XMM J081646.8+481504,124.195144713,48.2512015684
3XMM J081646.9+482704,124.195817084,48.4512612333
3XMM J081647.6+482920,124.198621225,48.4891237681
3XMM J081648.6+482428,124.202552762,48.40795705
3XMM J081648.7+482459,124.203037449,48.4164875128
3XMM J081650.3+481043,124.209602591,48.1787641341
3XMM J081653.0+481609,124.22086139,48.2692235427
3XMM J081653.1+482431,124.221572197,48.4086740874
3XMM J081653.8+481720,124.224194396,48.2889141861
3XMM J081654.6+483348,124.227645385,48.5635112691
3XMM J081655.8+481800,124.232788708,48.300206273
3XMM J081656.8+481301,124.236751833,48.2171532966
3XMM J081657.2+482824,124.238552467,48.4733821523
3XMM J081657.2+481620,124.23857309,48.272343452
3XMM J081657.5+482139,124.239780154,48.3610489785
3XMM J081657.7+482012,124.24067869,48.3367491798
3XMM J081657.9+482253,124.241457972,48.3816105157
3XMM J081658.8+482306,124.245016655,48.385172614
3XMM J081659.0+483255,124.246071507,48.5487449116
3XMM J081659.8+483006,124.249508283,48.5018365619
3XMM J081700.9+481843,124.253764299,48.3121333347
3XMM J081701.5+482530,124.256261653,48.4250412404
3XMM J081701.8+481555,124.257715326,48.265467552
3XMM J081702.0+482435,124.258568038,48.4099266543
3XMM J081705.2+482200,124.27185021,48.3667689551
3XMM J081705.4+483226,124.272575995,48.54082188
3XMM J081706.2+482720,124.275956222,48.4556245528
3XMM J081707.1+481933,124.279613115,48.326058222
3XMM J081707.1+482756,124.279966619,48.4658045394
3XMM J081707.9+482215,124.282957085,48.3709906268
3XMM J081709.4+481356,124.289253059,48.2324276816
3XMM J081710.3+481623,124.293235658,48.2731973359
3XMM J081710.3+483307,124.293251155,48.5522010748
3XMM J081712.1+482313,124.300683954,48.3871302654
3XMM J081712.1+481729,124.30074248,48.2915046055
3XMM J081713.0+482701,124.304447978,48.4504117869
3XMM J081713.2+482734,124.305147164,48.4596624075
3XMM J081713.5+482603,124.306526122,48.4342095584
3XMM J081714.3+481852,124.309872624,48.3146764239
3XMM J081714.6+482142,124.311172014,48.36168253
3XMM J081721.6+481743,124.340153271,48.2953909236
3XMM J081721.6+482442,124.340218795,48.4117498983
3XMM J081722.1+482404,124.342110115,48.4012714046
3XMM J081722.9+481525,124.345537581,48.2571883397
3XMM J081727.7+482310,124.365708362,48.3861385032
3XMM J081730.1+483149,124.375657927,48.5302780144
3XMM J081731.5+481724,124.381291588,48.2900204388
3XMM J081739.3+482748,124.413806148,48.4633717112
3XMM J081741.1+482058,124.421603144,48.3495650615
3XMM J081742.2+482021,124.426162613,48.3394080473
3XMM J132341.6+301515,200.923402037,30.2542063339
3XMM J132342.7+301408,200.927965784,30.2356981579
3XMM J132344.3+301653,200.934614448,30.2813963459
3XMM J132346.4+301207,200.943450145,30.2019601442
3XMM J132350.0+301136,200.958410447,30.1934499946
3XMM J132350.5+300744,200.960779172,30.1288955898
3XMM J132350.7+300853,200.961394449,30.1483332322
3XMM J132351.4+300547,200.96416733,30.0965265754
3XMM J132351.4+301722,200.964199733,30.2897130779
3XMM J132353.4+300645,200.972529841,30.112737585
3XMM J132353.4+301746,200.972729746,30.2963386076
3XMM J132354.0+300611,200.975092809,30.1032236357
3XMM J132355.8+300750,200.982683787,30.130757215
3XMM J132356.2+300402,200.984530412,30.0674910128
3XMM J132359.4+300312,200.997824818,30.0535499305
3XMM J132359.9+301321,200.999918448,30.2227183997
3XMM J132400.2+300920,201.001216633,30.1557911659
3XMM J132402.4+302005,201.010214916,30.3347691858
3XMM J132402.5+300303,201.010793874,30.0509824306
3XMM J132403.7+301854,201.015690253,30.3151157417
3XMM J132404.2+301245,201.017836831,30.2126028378
3XMM J132405.0+300447,201.021100697,30.0799713399
3XMM J132405.4+302127,201.022657611,30.3577049953
3XMM J132405.7+300325,201.023797165,30.0571418056
3XMM J132405.9+301140,201.024628878,30.1945398138
3XMM J132407.6+301216,201.032065922,30.2045666463
3XMM J132408.9+300733,201.037135174,30.1258908538
3XMM J132409.1+300203,201.038081401,30.0343215755
3XMM J132412.0+300311,201.050192527,30.053137156
3XMM J132413.6+301534,201.056889082,30.2596536478
3XMM J132414.0+300920,201.058575475,30.1557816121
3XMM J132415.2+300929,201.063579714,30.1580798343
3XMM J132415.4+301815,201.064168179,30.3044135675
3XMM J132418.1+300501,201.075491786,30.0838366999
3XMM J132418.9+300042,201.079150558,30.0116803708
3XMM J132419.5+295958,201.081633381,29.9996177073
3XMM J132419.9+300824,201.08305387,30.1401224545
3XMM J132420.3+302550,201.08472084,30.4308186535
3XMM J132420.7+301254,201.086303853,30.2152367401
3XMM J132421.5+301331,201.089652796,30.2253680075
3XMM J132421.6+300846,201.090197379,30.1462528315
3XMM J132421.8+300709,201.090941093,30.1193521336
3XMM J132422.5+301755,201.093917466,30.2986218659
3XMM J132422.5+300310,201.093970052,30.0527911462
3XMM J132422.9+300926,201.09570132,30.1574169845
3XMM J132423.9+301841,201.099600842,30.3114167634
3XMM J132424.1+301053,201.100494601,30.1814231622
3XMM J132424.1+300641,201.100746518,30.1114433007
3XMM J132424.3+301333,201.10163126,30.2261063699
3XMM J132424.5+301534,201.102351917,30.2594856006
3XMM J132424.6+300725,201.102619517,30.1237002674
3XMM J132424.6+302124,201.102713189,30.356735262
3XMM J132426.4+300912,201.110304631,30.1534120388
3XMM J132426.5+301038,201.110463981,30.1774661075
3XMM J132427.2+295950,201.113363938,29.9974470332
3XMM J132427.4+301312,201.114579543,30.2202302934
3XMM J132428.7+300442,201.11972517,30.0784531071
3XMM J132429.5+300729,201.123073298,30.1249729818
3XMM J132429.6+301026,201.123626988,30.1741252975
3XMM J132429.9+301425,201.124840643,30.2402877945
3XMM J132430.3+295911,201.126578875,29.9865452872
3XMM J132432.3+301623,201.134605622,30.2733097839
3XMM J132432.9+302121,201.13713705,30.3560731986
3XMM J132433.3+300652,201.138888155,30.1146982122
3XMM J132433.5+302558,201.139600484,30.432798686
3XMM J132434.3+295946,201.14292011,29.9961235056
3XMM J132434.9+302355,201.145742904,30.3986874894
3XMM J132435.6+301053,201.148580093,30.1815296234
3XMM J132435.7+301633,201.148796002,30.27595726
3XMM J132435.9+300335,201.149822845,30.059922223
3XMM J132437.1+300126,201.154651738,30.0241363844
3XMM J132437.2+300230,201.155022688,30.0417749344
3XMM J132437.5+302327,201.156551757,30.3911047
3XMM J132440.7+301706,201.169671838,30.2850685596
3XMM J132441.3+300915,201.172435479,30.1542836608
3XMM J132441.9+301230,201.174920596,30.2085003527
3XMM J132442.3+301507,201.176587097,30.2521765704
3XMM J132444.1+295824,201.183856313,29.9735203696
3XMM J132447.1+301030,201.196431247,30.1750430004
3XMM J132447.4+300900,201.197739129,30.1501983735
3XMM J132447.6+301915,201.19859538,30.3209259157
3XMM J132448.9+301129,201.203969083,30.19150005
3XMM J132449.3+301510,201.205598929,30.2529220769
3XMM J132450.3+301753,201.209798041,30.2982463758
3XMM J132450.6+301349,201.211184498,30.2304893884
3XMM J132451.5+301242,201.214589152,30.211890205
3XMM J132451.8+300940,201.216219792,30.1613401158
3XMM J132452.6+301737,201.219283703,30.2937166773
