NAME,RA,DEC,PER 
Kepler-1326 b,19.748141667,39.2689444444
Kepler-492 b,19.699777778,42.5378888888
Kepler-548 b,19.9937277773,45.4396666665
Kepler-1090 b,19.7108583334,44.5258333333
Kepler-312 b,19.8930499999,42.4597499996
Kepler-911 b,19.9059444443,40.7506944444
Kepler-171 c,19.7847888888,41.755538889
Kepler-576 b,19.6788611115,38.6542222222
Kepler-312 c,19.8930499999,42.4597499996
Kepler-1591 b,19.7677777778,44.6086111111
Kepler-146 c,19.6073805555,38.7102305561
Kepler-136 c,19.7644888888,42.5987888887
Kepler-1353 b,19.7156888888,42.57625
Kepler-436 b,20.1147222222,44.412055556
Kepler-1593 b,20.0325444444,44.4606666671
Kepler-1021 b,19.6803277779,42.5596944449
Kepler-208 d,19.592680556,42.5279694441
Kepler-755 c,19.7907333332,41.0973333338
Kepler-89 d,19.8222038889,41.8911111111
Kepler-249 d,19.7990000004,43.6585194445
Kepler-99 b,19.8236002779,41.3000277778
Kepler-1642 c,19.8141444439,43.6437222226
Kepler-539 b,19.9414972221,41.86675
Kepler-929 b,19.898741667,41.6153333335
Kepler-865 b,19.8482861116,43.5274444442
Kepler-58 b,19.757243611,39.1151666662
Kepler-487 b,19.685813889,41.2219722223
Kepler-379 b,19.7134111108,38.945830556
Kepler-1243 b,19.6006305556,42.8807777776
Kepler-1118 b,19.9977111106,44.1608888891
Kepler-199 c,19.7039611112,40.2362694444
Kepler-187 b,19.9864305554,44.0893111112
Kepler-374 d,19.6091888894,42.3705000001
Kepler-1119 b,19.801275,44.3275277774
Kepler-1630 b,19.8338861111,43.7109444449
Kepler-171 d,19.7847888888,41.755538889
Kepler-304 e,19.6294500001,40.5575833331
Kepler-1065 b,19.6340833333,38.7904999998
Kepler-397 b,19.7262694444,42.3804499997
Kepler-146 b,19.6073805555,38.7102305561
Kepler-11 f,19.8076727777,41.9091111109
Kepler-176 c,19.6445305559,43.853261111
Kepler-1236 b,19.708313889,42.5458888891
Kepler-251 b,19.7710805557,44.1058611112
Kepler-292 c,19.7177388889,42.4242805555
Kepler-462 b,19.9880777778,43.8142777782
Kepler-1475 b,19.7298861112,44.7531111111
Kepler-711 b,19.8306666671,42.8399166669
Kepler-252 b,19.7052888891,44.5459611109
Kepler-1623 b,19.605513889,39.5561111111
Kepler-79 e,20.0344805556,44.3815805552
Kepler-749 b,19.99315,43.9039166668
Kepler-176 e,19.6445305559,43.8532499999
Kepler-631 b,19.7923833338,40.2282222218
Kepler-1277 b,19.6734944444,40.572388889
Kepler-1532 b,19.7935222223,41.1981944444
Kepler-1483 b,19.6939861107,42.1508333333
Kepler-399 c,19.9667805556,40.6708
Kepler-1565 b,19.8635305553,40.8068055556
Kepler-499 b,19.6739972221,43.9151944447
Kepler-18 b,19.8719630554,44.7463611115
Kepler-246 c,19.7655611112,42.6634305551
Kepler-1502 b,19.7405277777,39.3199166666
Kepler-1469 b,19.5880916664,39.391361111
Kepler-508 b,19.6936222225,42.9814166662
Kepler-1091 b,19.9856972223,43.6707499999
Kepler-644 b,19.6983833334,43.4931388887
