NAME,RA,DEC 
J180340.1-242252,270.91737,-24.38131
J180340.3-242239,270.91814,-24.37767
J180340.3-242242,270.91803,-24.37854
J180340.6-242228,270.91922,-24.3745
J180340.7-242244,270.91963,-24.37897
J180340.7-242246,270.91976,-24.37972
J180341.0-242226,270.92083,-24.37412
J180341.0-242241,270.92112,-24.37814
J180341.2-242230,270.92199,-24.37514
J180341.2-242254,270.92191,-24.38171
J180341.4-242246,270.92278,-24.37956
J180341.6-242229,270.92355,-24.37484
J180424.7-242321,271.10294,-24.38939
J180425.2-242250,271.10523,-24.38079
J180425.6-242305,271.10698,-24.38498
J180425.6-242327,271.10669,-24.39084
J180425.8-242308,271.10763,-24.38568
J180425.8-242316,271.10751,-24.38805
J180425.9-242249,271.10819,-24.38032
J180426.3-242253,271.10983,-24.38159
J180426.8-242323,271.1118,-24.38984
J180435.5-242002,271.14793,-24.33402
J180435.9-241952,271.14988,-24.33111
J180436.1-242000,271.1505,-24.3336
J184537.0-645146,281.40432,-64.86296
J190139.1-365329,285.41314,-36.89153
J190140.8-365233,285.42007,-36.87606
J191533.2-241046,288.88868,-24.17949
J192251.3-542530,290.71378,-54.42518
J220547.0-001911,331.44606,-0.31986
J220840.8+454432,332.17001,45.74233
J225647.1+624337,344.19655,62.72715
J225647.2+624334,344.19679,62.72617
J225647.2+624348,344.19667,62.73021
J225647.1+624337,344.19655,62.72715
J225647.2+624334,344.19679,62.72617
J225647.2+624348,344.19667,62.73021
J225728.1+204608,344.36716,20.76898
