NAME,RA,DEC 
3XMM J163324.5-671735,248.352086886,-67.2931679096
3XMM J163325.4-672611,248.356206922,-67.4365717119
3XMM J163328.8-673545,248.370016797,-67.5958916063
3XMM J163329.3-672355,248.372240047,-67.3987550398
3XMM J163329.5-672129,248.373215444,-67.3582435459
3XMM J163330.2-672638,248.375879913,-67.4439822716
3XMM J163330.5-672806,248.377411252,-67.4686063071
3XMM J163331.2-671623,248.380229141,-67.2732165062
3XMM J163332.0-673405,248.383511171,-67.5682674386
3XMM J163332.6-672746,248.386042361,-67.4630053545
3XMM J163338.1-672034,248.409116277,-67.3427878424
3XMM J163342.1-671758,248.425565551,-67.299519818
3XMM J163345.1-672323,248.438327479,-67.3898026188
3XMM J163346.2-672741,248.442633322,-67.4614006543
3XMM J163346.6-672308,248.444317831,-67.3855923947
3XMM J163350.2-672736,248.459261121,-67.4601774271
3XMM J163352.8-673303,248.4701472,-67.550990585
3XMM J163354.0-673054,248.475367802,-67.515190285
3XMM J163406.2-673534,248.525941506,-67.5928774548
3XMM J163406.5-672541,248.527174598,-67.4283024156
3XMM J163406.5-673409,248.527410884,-67.5691692448
3XMM J163408.1-672701,248.533779935,-67.4502885795
3XMM J163408.2-672049,248.534249913,-67.3470902802
3XMM J163410.1-673336,248.542469157,-67.560164295
3XMM J163413.4-673308,248.555902783,-67.5522824986
3XMM J163415.1-672642,248.563325536,-67.445229353
3XMM J163417.9-673228,248.574849795,-67.5411797599
3XMM J163418.2-673433,248.57612967,-67.5760573962
3XMM J163424.3-673131,248.601256112,-67.525364686
3XMM J163424.3-672506,248.601365258,-67.4183513666
3XMM J163427.5-673101,248.614747395,-67.5170281821
3XMM J163428.1-672639,248.617296199,-67.4444137726
3XMM J163430.8-673032,248.62866071,-67.5090813906
3XMM J163433.1-673008,248.637995429,-67.5024367612
3XMM J163443.7-672530,248.68208841,-67.4251889323
3XMM J163614.6-641947,249.061135006,-64.3298019052
3XMM J163623.1-642229,249.096402646,-64.3749068553
3XMM J163629.2-642846,249.121673346,-64.4794689977
3XMM J163635.0-642838,249.146125122,-64.4773556413
3XMM J163636.5-642315,249.152233909,-64.3877143491
3XMM J163639.8-642555,249.166164338,-64.4321898775
3XMM J163655.8-643951,249.232531245,-64.6642833896
3XMM J163704.7-644235,249.269859757,-64.7098254717
3XMM J163705.2-643047,249.272077619,-64.5131972304
3XMM J163706.2-642257,249.276066432,-64.3827241927
3XMM J163714.0-641642,249.308662176,-64.2785547705
3XMM J163715.4-642704,249.314241237,-64.4513474412
3XMM J163718.8-643018,249.328451834,-64.505099088
3XMM J163722.2-642348,249.342617377,-64.3968905787
3XMM J163734.9-643840,249.395720016,-64.6447078917
3XMM J163747.2-641505,249.446786725,-64.2515527832
3XMM J163754.6-642428,249.477823287,-64.4079979385
3XMM J163755.2-642240,249.480256164,-64.3778102226
3XMM J163756.2-642219,249.484223045,-64.3721233378
3XMM J163801.2-642140,249.505042099,-64.3613246731
3XMM J163801.9-642022,249.508303457,-64.3395829903
3XMM J163805.5-642205,249.523247279,-64.3682018706
3XMM J163808.9-642033,249.537457498,-64.3425197917
3XMM J163809.7-644128,249.54075414,-64.6911226048
3XMM J163810.7-643723,249.544709864,-64.6231800058
3XMM J163812.0-643340,249.550269517,-64.5612341715
3XMM J163812.4-642447,249.552063615,-64.4132152666
3XMM J163812.6-641940,249.552682971,-64.3279598298
3XMM J163813.7-642318,249.557491385,-64.3885446555
3XMM J163817.5-642016,249.572979856,-64.3379181254
3XMM J163818.3-642516,249.576613258,-64.4211834562
3XMM J163818.7-642200,249.578083403,-64.3667005071
3XMM J163819.2-642153,249.580062396,-64.3647443318
3XMM J163820.7-644720,249.586388967,-64.7890300333
3XMM J163820.8-643938,249.586782936,-64.6607712206
3XMM J163820.9-642608,249.587285113,-64.4357492504
3XMM J163821.5-641930,249.589846492,-64.3251872539
3XMM J163823.0-641502,249.596148203,-64.2505791798
3XMM J163823.9-642305,249.599893527,-64.3848486948
3XMM J163826.9-642105,249.612260153,-64.3514553905
3XMM J163829.6-642544,249.623564493,-64.4290616535
3XMM J163830.8-644554,249.628595209,-64.7650694973
3XMM J163831.6-642159,249.63181334,-64.3664741639
3XMM J163833.8-642208,249.641142436,-64.3688965857
3XMM J163834.7-643439,249.644627619,-64.577553492
3XMM J163835.5-644132,249.647972694,-64.6924402629
3XMM J163835.6-642217,249.64868972,-64.3714618402
3XMM J163841.0-642235,249.671031312,-64.3764470621
3XMM J163841.5-643836,249.673100912,-64.6433723151
3XMM J163841.5-644309,249.673296368,-64.719388614
3XMM J163843.6-643856,249.681769894,-64.6490189068
3XMM J163846.9-643802,249.69546001,-64.634152368
3XMM J163848.1-644426,249.700512005,-64.7405956617
3XMM J163848.4-644716,249.701897344,-64.7879260285
3XMM J163848.6-644456,249.702621931,-64.7491447941
3XMM J163848.7-643431,249.703308559,-64.5755437381
3XMM J163849.2-642302,249.705139266,-64.3840330449
3XMM J163850.4-643351,249.710247946,-64.5643636513
3XMM J163851.6-641958,249.715346859,-64.3330082719
3XMM J163851.8-643233,249.716216284,-64.5427388433
3XMM J163854.2-641546,249.72603377,-64.2629108812
3XMM J163856.8-642358,249.736720873,-64.3994873365
3XMM J163859.5-644513,249.748298665,-64.7537308356
3XMM J163859.6-643525,249.748341736,-64.5905490777
3XMM J163900.4-642332,249.751890331,-64.3924973596
3XMM J163911.0-642335,249.796189821,-64.3932781086
3XMM J163917.1-643716,249.821551669,-64.6213825599
3XMM J163918.2-643025,249.825850426,-64.5072132606
3XMM J163920.7-643418,249.836624676,-64.5716686126
3XMM J163921.8-642307,249.841110032,-64.3854507206
3XMM J163923.2-643554,249.846705608,-64.5985992207
3XMM J163925.3-643110,249.855613376,-64.5194791703
3XMM J163925.6-642609,249.856903758,-64.4358672367
3XMM J163929.3-642457,249.872470156,-64.4158881745
3XMM J163933.3-643159,249.889113655,-64.5332620396
3XMM J163947.1-641145,249.946463904,-64.1958620805
3XMM J163953.1-643943,249.971503918,-64.6620321708
3XMM J163954.9-644559,249.978905913,-64.7666372977
3XMM J163957.1-641357,249.988148213,-64.2327332268
