NAME1                           NAME2
HD-5980                         3XMM J005926.5-720954
HD-5980                         3XMM J005925.9-721007
HD-5980                         3XMM J005926.5-720954
SK80                            3XMM J005933.5-721027
NGC346-POS3                     3XMM J005902.1-721033
NGC346-POS3                     3XMM J005905.1-721033
NGC346-POS2                     3XMM J005902.1-721033
NGC346-POS2                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS1                     3XMM J005902.1-721033
NGC346-POS1                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
NGC346-POS4                     3XMM J005902.1-721033
NGC346-POS4                     3XMM J005905.1-721033
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
R31                             3XMM J010326.1-720646
R31                             3XMM J010327.3-720703
R31                             3XMM J010328.4-720651
