NAME1           NAME2                       PER
J175153.3-2942  OGLE-TR-10            54.4187
J175153.5-2930  MOA-bin-1L             3.24756
J175153.7-2938  OGLE-TR-10            54.4187
J175153.8-2936  MOA-bin-1L             3.24756
J175153.8-2936  OGLE-TR-10            54.4187
J175154.1-2937  MOA-bin-1L             3.24756
J175154.1-2937  OGLE-TR-10            54.4187
J175154.3-2930  MOA-bin-1L             3.24756
J175154.4-2940  OGLE-TR-10            54.4187
J175154.7-2933  MOA-bin-1L             3.24756
J175154.7-2933  OGLE-TR-10            54.4187
J175154.9-2938  MOA-bin-1L             3.24756
J175154.9-2938  OGLE-TR-10            54.4187
J175155.0-2931  MOA-bin-1L             3.24756
J175155.0-2933  OGLE-TR-10            54.4187
J175155.2-2929  MOA-bin-1L             3.24756
J175155.7-2940  OGLE-TR-10            54.4187
J175155.9-2935  MOA-bin-1L             3.24756
J175155.9-2935  OGLE-TR-10            54.4187
J175156.0-2935  MOA-bin-1L             3.24756
J175156.0-2935  OGLE-TR-10            54.4187
J175156.2-2930  MOA-bin-1L             3.24756
J175156.9-2934  OGLE-TR-10            54.4187
J175157.6-2937  MOA-bin-1L             3.24756
J175157.6-2937  OGLE-TR-10            54.4187
J175157.6-2941  MOA-bin-1L             3.24756
J175157.6-2941  OGLE-TR-10            54.4187
J175157.7-2930  MOA-bin-1L             3.24756
J175157.8-2941  OGLE-TR-10            54.4187
J175157.9-2932  MOA-bin-1L             3.24756
J175158.4-2941  OGLE-TR-10            54.4187
J175159.0-2939  MOA-bin-1L             3.24756
J175159.0-2939  OGLE-TR-10            54.4187
J175159.0-2941  MOA-bin-1L             3.24756
J175159.0-2941  OGLE-TR-10            54.4187
J175159.2-2931  MOA-bin-1L             3.24756
J175159.5-2936  OGLE-TR-10            54.4187
J175159.6-2931  MOA-bin-1L             3.24756
J175159.9-2943  OGLE-TR-10            54.4187
J175200.2-2936  MOA-bin-1L             3.24756
J175200.2-2936  OGLE-TR-10            54.4187
J175200.4-2942  MOA-bin-1L             3.24756
J175200.4-2942  OGLE-TR-10            54.4187
J175200.7-2930  MOA-bin-1L             3.24756
J175201.0-2936  OGLE-TR-10            54.4187
J175201.5-2938  MOA-bin-1L             3.24756
J175201.5-2938  OGLE-TR-10            54.4187
J175201.6-2934  MOA-bin-1L             3.24756
J175201.6-2934  OGLE-TR-10            54.4187
J175201.8-2936  MOA-bin-1L             3.24756
J175201.8-2936  OGLE-TR-10            54.4187
J175202.2-2935  MOA-bin-1L             3.24756
J175202.2-2935  OGLE-TR-10            54.4187
J175203.3-2936  MOA-bin-1L             3.24756
J175203.3-2936  OGLE-TR-10            54.4187
J175203.4-2942  MOA-bin-1L             3.24756
J175203.4-2942  OGLE-TR-10            54.4187
J175204.0-2939  MOA-bin-1L             3.24756
J175204.0-2939  OGLE-TR-10            54.4187
J175204.0-2940  MOA-bin-1L             3.24756
J175204.0-2940  OGLE-TR-10            54.4187
J175204.1-2939  MOA-bin-1L             3.24756
J175204.1-2939  OGLE-TR-10            54.4187
J175204.3-2942  MOA-bin-1L             3.24756
J175204.3-2942  OGLE-TR-10            54.4187
J175204.6-2939  MOA-bin-1L             3.24756
J175204.6-2939  OGLE-TR-10            54.4187
J175204.9-2939  MOA-bin-1L             3.24756
J175204.9-2939  OGLE-TR-10            54.4187
J175205.0-2940  MOA-bin-1L             3.24756
J175205.0-2940  OGLE-TR-10            54.4187
J175206.4-2938  MOA-bin-1L             3.24756
J175206.4-2938  OGLE-TR-10            54.4187
J175207.3-2939  MOA-bin-1L             3.24756
J175207.3-2939  OGLE-TR-10            54.4187
J175208.2-2939  MOA-bin-1L             3.24756
J175208.2-2939  OGLE-TR-10            54.4187
J175219.4-2937  MOA-bin-1L             3.24756
J175219.4-2937  OGLE-TR-10            54.4187
J175219.6-2936  MOA-bin-1L             3.24756
J175219.6-2936  OGLE-TR-10            54.4187
J175221.3-2937  MOA-bin-1L             3.24756
J175221.3-2937  OGLE-TR-10            54.4187
J175223.7-2935  MOA-bin-1L             3.24756
J175224.4-2943  OGLE-TR-10            54.4187
J175227.2-2937  MOA-bin-1L             3.24756
J175227.2-2937  OGLE-TR-10            54.4187
J175233.2-2939  MOA-bin-1L             3.24756
J175233.2-2939  OGLE-TR-10            54.4187
J175328.5-3012  OGLE-05-390L          77.6118
J175328.5-3012  OGLE-2006-BLG-109L     5.37494
J175329.5-3017  OGLE-05-390L          77.6118
J175329.5-3017  OGLE-2006-BLG-109L     5.37494
J175338.0-3009  OGLE-05-390L          77.6118
J175338.0-3009  OGLE-2006-BLG-109L     5.37494
J175339.3-3003  OGLE-05-390L          77.6118
J175339.3-3003  OGLE-2006-BLG-109L     5.37494
J175342.9-3012  OGLE-05-390L          77.6118
J175342.9-3012  OGLE-2006-BLG-109L     5.37494
J175343.3-3011  OGLE-05-390L          77.6118
J175343.3-3011  OGLE-2006-BLG-109L     5.37494
J175401.2-3007  OGLE-05-390L          77.6118
J175401.2-3007  OGLE-2006-BLG-109L     5.37494
J175410.3-3005  OGLE-05-390L          77.6118
J175410.3-3005  OGLE-2006-BLG-109L     5.37494
J175412.0-3013  OGLE-05-390L          77.6118
J175450.1-3410  MOA-2009-BLG-387L      9.91936
J175457.1-3009  OGLE-05-390L          77.6118
J175512.2-2940  OGLE-TR-56            12.7181
J180410.0-2834  HD 164604            428.1
J180448.7-2833  OGLE235-MOA53         17.3172
J182438.7+6519  42 Dra              2605
J190807.4+5056  Kepler-867            28.9868
J190814.1+5057  Kepler-1076           15.3823
J190814.1+5057  Kepler-867            28.9868
J190814.2+5059  Kepler-1076           15.3823
J190814.2+5059  Kepler-867            28.9868
J190817.6+5056  Kepler-1076           15.3823
J190817.6+5056  Kepler-867            28.9868
J190833.8+5059  Kepler-1076           15.3823
J190833.8+5059  Kepler-867            28.9868
J190834.3+5058  Kepler-1076           15.3823
J190834.3+5058  Kepler-867            28.9868
J190834.5+5058  Kepler-1076           15.3823
J190834.5+5058  Kepler-867            28.9868
J190836.3+5100  Kepler-1076           15.3823
J190836.3+5100  Kepler-867            28.9868
J190838.8+5056  Kepler-1076           15.3823
J190838.8+5056  Kepler-867            28.9868
J190840.7+5056  Kepler-1076           15.3823
J190840.7+5056  Kepler-867            28.9868
J190840.9+5100  Kepler-1076           15.3823
J190840.9+5100  Kepler-867            28.9868
J190842.6+5057  Kepler-1076           15.3823
J190842.6+5057  Kepler-867            28.9868
J190847.0+5056  Kepler-1076           15.3823
J190847.0+5056  Kepler-867            28.9868
J190851.8+5100  Kepler-1076           15.3823
J190851.8+5100  Kepler-867            28.9868
J190856.2+5056  Kepler-1076           15.3823
J190856.2+5056  Kepler-867            28.9868
J190909.0+5049  Kepler-1076           15.3823
J190919.7+5054  Kepler-867            28.9868
J191517.1-2405  HD 179949             20.7403
J191935.4+3748  Kepler-156             4.54588
J192007.6+3750  Kepler-19             22.2081
J192012.1+3745  Kepler-1172           19.4464
J192012.1+3745  Kepler-156             4.54588
J192012.1+3745  Kepler-19             22.2081
J192012.1+3748  Kepler-1172           19.4464
J192012.1+3748  Kepler-156             4.54588
J192012.1+3748  Kepler-19             22.2081
J192013.8+3746  Kepler-1172           19.4464
J192013.8+3746  Kepler-156             4.54588
J192013.8+3746  Kepler-19             22.2081
J192017.1+3745  Kepler-1172           19.4464
J192017.1+3745  Kepler-156             4.54588
J192017.1+3745  Kepler-19             22.2081
J192017.9+3744  Kepler-1172           19.4464
J192017.9+3744  Kepler-156             4.54588
J192017.9+3744  Kepler-19             22.2081
J192021.4+3748  Kepler-1172           19.4464
J192021.4+3748  Kepler-156             4.54588
J192021.4+3748  Kepler-19             22.2081
J192021.5+3757  Kepler-156             4.54588
J192021.5+3757  Kepler-19             22.2081
J192026.0+3745  Kepler-1172           19.4464
J192026.0+3745  Kepler-156             4.54588
J192026.0+3745  Kepler-19             22.2081
J192029.2+3756  Kepler-1172           19.4464
J192029.2+3756  Kepler-156             4.54588
J192029.2+3756  Kepler-19             22.2081
J192029.8+3744  Kepler-1172           19.4464
J192029.8+3744  Kepler-156             4.54588
J192029.8+3744  Kepler-19             22.2081
J192030.5+3757  Kepler-1172           19.4464
J192030.5+3757  Kepler-156             4.54588
J192030.5+3757  Kepler-19             22.2081
J192035.0+3750  Kepler-1172           19.4464
J192035.0+3750  Kepler-156             4.54588
J192035.0+3750  Kepler-19             22.2081
J192035.2+3754  Kepler-1172           19.4464
J192035.2+3754  Kepler-156             4.54588
J192035.2+3754  Kepler-19             22.2081
J192035.7+3744  Kepler-1172           19.4464
J192035.7+3744  Kepler-156             4.54588
J192035.7+3744  Kepler-19             22.2081
J192037.3+3746  Kepler-1172           19.4464
J192037.3+3746  Kepler-156             4.54588
J192037.3+3746  Kepler-19             22.2081
J192037.3+3755  Kepler-1172           19.4464
J192037.3+3755  Kepler-156             4.54588
J192037.3+3755  Kepler-19             22.2081
J192038.2+3744  Kepler-1172           19.4464
J192038.2+3744  Kepler-156             4.54588
J192038.2+3744  Kepler-19             22.2081
J192039.8+3743  Kepler-1172           19.4464
J192039.8+3743  Kepler-156             4.54588
J192039.8+3743  Kepler-19             22.2081
J192041.2+3746  Kepler-1172           19.4464
J192041.2+3746  Kepler-156             4.54588
J192041.2+3746  Kepler-19             22.2081
J192042.3+3745  Kepler-1172           19.4464
J192042.3+3745  Kepler-156             4.54588
J192042.3+3745  Kepler-19             22.2081
J192042.5+3745  Kepler-1172           19.4464
J192042.5+3745  Kepler-156             4.54588
J192042.5+3745  Kepler-19             22.2081
J192043.6+3758  Kepler-1063            6.6996
J192043.6+3758  Kepler-1172           19.4464
J192043.6+3758  Kepler-156             4.54588
J192043.6+3758  Kepler-19             22.2081
J192044.0+3757  Kepler-1063            6.6996
J192044.0+3757  Kepler-1172           19.4464
J192044.0+3757  Kepler-156             4.54588
J192044.0+3757  Kepler-19             22.2081
J192044.3+3749  Kepler-1172           19.4464
J192044.3+3749  Kepler-156             4.54588
J192044.3+3749  Kepler-19             22.2081
J192044.9+3746  Kepler-1172           19.4464
J192044.9+3746  Kepler-156             4.54588
J192044.9+3746  Kepler-19             22.2081
J192045.4+3744  Kepler-1172           19.4464
J192045.4+3744  Kepler-156             4.54588
J192045.4+3744  Kepler-19             22.2081
J192045.7+3745  Kepler-1172           19.4464
J192045.7+3745  Kepler-156             4.54588
J192045.7+3745  Kepler-19             22.2081
J192046.5+3748  Kepler-1172           19.4464
J192046.5+3748  Kepler-156             4.54588
J192046.5+3748  Kepler-19             22.2081
J192047.2+3743  Kepler-1172           19.4464
J192047.2+3743  Kepler-156             4.54588
J192047.2+3743  Kepler-19             22.2081
J192047.4+3743  Kepler-1172           19.4464
J192047.4+3743  Kepler-156             4.54588
J192047.4+3743  Kepler-19             22.2081
J192047.6+3744  Kepler-1172           19.4464
J192047.6+3744  Kepler-156             4.54588
J192047.6+3744  Kepler-19             22.2081
J192047.8+3746  Kepler-1172           19.4464
J192047.8+3746  Kepler-156             4.54588
J192047.8+3746  Kepler-19             22.2081
J192048.9+3745  Kepler-1172           19.4464
J192048.9+3745  Kepler-156             4.54588
J192048.9+3745  Kepler-19             22.2081
J192049.1+3743  Kepler-1172           19.4464
J192049.1+3743  Kepler-156             4.54588
J192049.1+3743  Kepler-19             22.2081
J192050.7+3746  Kepler-1172           19.4464
J192050.7+3746  Kepler-156             4.54588
J192050.7+3746  Kepler-19             22.2081
J192052.3+3745  Kepler-1172           19.4464
J192052.3+3745  Kepler-156             4.54588
J192052.3+3745  Kepler-19             22.2081
J192054.9+3745  Kepler-1172           19.4464
J192054.9+3745  Kepler-156             4.54588
J192054.9+3745  Kepler-19             22.2081
J192056.3+3746  Kepler-1172           19.4464
J192056.3+3746  Kepler-156             4.54588
J192056.3+3746  Kepler-19             22.2081
J192058.4+3750  Kepler-1172           19.4464
J192058.4+3750  Kepler-156             4.54588
J192058.4+3750  Kepler-19             22.2081
J192059.9+3746  Kepler-1172           19.4464
J192059.9+3746  Kepler-156             4.54588
J192059.9+3746  Kepler-19             22.2081
J192100.0+3759  Kepler-1063            6.6996
J192100.0+3759  Kepler-1172           19.4464
J192100.0+3759  Kepler-156             4.54588
J192100.0+3759  Kepler-19             22.2081
J192100.8+3754  Kepler-1063            6.6996
J192100.8+3754  Kepler-1172           19.4464
J192100.8+3754  Kepler-156             4.54588
J192100.8+3754  Kepler-19             22.2081
J192101.2+3800  Kepler-1063            6.6996
J192101.2+3800  Kepler-1172           19.4464
J192101.2+3800  Kepler-156             4.54588
J192101.2+3800  Kepler-19             22.2081
J192101.8+3745  Kepler-1172           19.4464
J192101.8+3745  Kepler-156             4.54588
J192101.8+3745  Kepler-19             22.2081
J192101.8+3748  Kepler-1172           19.4464
J192101.8+3748  Kepler-156             4.54588
J192101.8+3748  Kepler-19             22.2081
J192102.1+3744  Kepler-1172           19.4464
J192102.1+3744  Kepler-156             4.54588
J192102.1+3744  Kepler-19             22.2081
J192102.1+3755  Kepler-1063            6.6996
J192102.1+3755  Kepler-1172           19.4464
J192102.1+3755  Kepler-156             4.54588
J192102.1+3755  Kepler-19             22.2081
J192102.6+3748  Kepler-1172           19.4464
J192102.6+3748  Kepler-156             4.54588
J192102.6+3748  Kepler-19             22.2081
J192104.6+3744  Kepler-1172           19.4464
J192104.6+3744  Kepler-156             4.54588
J192104.6+3744  Kepler-19             22.2081
J192105.4+3744  Kepler-1172           19.4464
J192105.4+3744  Kepler-156             4.54588
J192105.4+3744  Kepler-19             22.2081
J192107.4+3747  Kepler-1172           19.4464
J192107.4+3747  Kepler-156             4.54588
J192107.4+3747  Kepler-19             22.2081
J192107.4+3748  Kepler-1172           19.4464
J192107.4+3748  Kepler-156             4.54588
J192107.4+3748  Kepler-19             22.2081
J192107.5+3748  Kepler-1172           19.4464
J192107.5+3748  Kepler-156             4.54588
J192107.5+3748  Kepler-19             22.2081
J192108.4+3744  Kepler-1172           19.4464
J192108.4+3744  Kepler-156             4.54588
J192108.4+3744  Kepler-19             22.2081
J192109.0+3756  Kepler-1063            6.6996
J192109.0+3756  Kepler-1172           19.4464
J192109.0+3756  Kepler-156             4.54588
J192109.0+3756  Kepler-19             22.2081
J192110.0+3749  Kepler-1172           19.4464
J192110.0+3749  Kepler-156             4.54588
J192110.0+3749  Kepler-19             22.2081
J192110.1+3747  Kepler-1172           19.4464
J192110.1+3747  Kepler-156             4.54588
J192110.1+3747  Kepler-19             22.2081
J192113.0+3744  Kepler-1172           19.4464
J192113.0+3744  Kepler-156             4.54588
J192113.0+3744  Kepler-19             22.2081
J192114.2+3744  Kepler-1172           19.4464
J192114.2+3744  Kepler-156             4.54588
J192114.2+3744  Kepler-19             22.2081
J192114.5+3745  Kepler-1172           19.4464
J192114.5+3745  Kepler-156             4.54588
J192114.5+3745  Kepler-19             22.2081
J192115.7+3745  Kepler-1172           19.4464
J192115.7+3745  Kepler-156             4.54588
J192115.7+3745  Kepler-19             22.2081
J192117.3+3748  Kepler-1172           19.4464
J192117.3+3748  Kepler-156             4.54588
J192117.3+3748  Kepler-19             22.2081
J192118.8+3743  Kepler-1172           19.4464
J192118.8+3743  Kepler-156             4.54588
J192118.8+3743  Kepler-19             22.2081
J192119.4+3748  Kepler-1172           19.4464
J192119.4+3748  Kepler-156             4.54588
J192119.4+3748  Kepler-19             22.2081
J192119.7+3747  Kepler-1172           19.4464
J192119.7+3747  Kepler-156             4.54588
J192119.7+3747  Kepler-19             22.2081
J192119.8+3754  Kepler-1063            6.6996
J192119.8+3754  Kepler-1172           19.4464
J192119.8+3754  Kepler-156             4.54588
J192119.8+3754  Kepler-19             22.2081
J192123.2+3757  Kepler-1063            6.6996
J192123.2+3757  Kepler-1172           19.4464
J192123.2+3757  Kepler-156             4.54588
J192123.2+3757  Kepler-19             22.2081
J192125.4+3755  Kepler-1063            6.6996
J192125.4+3755  Kepler-1172           19.4464
J192125.4+3755  Kepler-156             4.54588
J192125.4+3755  Kepler-19             22.2081
J192126.6+3755  Kepler-1063            6.6996
J192126.6+3755  Kepler-1172           19.4464
J192126.6+3755  Kepler-156             4.54588
J192126.6+3755  Kepler-19             22.2081
J192134.1+3742  Kepler-1172           19.4464
J192134.1+3742  Kepler-156             4.54588
J192134.1+3742  Kepler-19             22.2081
J192140.2+3744  Kepler-1172           19.4464
J192140.2+3744  Kepler-156             4.54588
J192140.2+3744  Kepler-19             22.2081
J192148.6+3743  Kepler-1172           19.4464
J192148.6+3743  Kepler-156             4.54588
J192148.6+3743  Kepler-19             22.2081
J192153.3+3744  Kepler-1172           19.4464
J192153.3+3744  Kepler-156             4.54588
J192153.3+3744  Kepler-19             22.2081
J192158.3+3744  Kepler-1172           19.4464
J192158.3+3744  Kepler-156             4.54588
J192158.3+3744  Kepler-19             22.2081
J192342.4+5019  Kepler-1302           80.8721
J192342.4+5019  Kepler-572             6.404
J192342.4+5019  Kepler-673           456.1
J192345.0+5020  Kepler-1302           80.8721
J192345.0+5020  Kepler-572             6.404
J192345.0+5020  Kepler-673           456.1
J192349.1+5021  Kepler-1302           80.8721
J192349.1+5021  Kepler-572             6.404
J192349.1+5021  Kepler-673           456.1
J192350.8+5017  Kepler-1302           80.8721
J192350.8+5017  Kepler-572             6.404
J192350.8+5017  Kepler-673           456.1
J192351.2+5019  Kepler-1302           80.8721
J192351.2+5019  Kepler-572             6.404
J192351.2+5019  Kepler-673           456.1
J192355.7+5015  Kepler-1302           80.8721
J192355.7+5015  Kepler-673           456.1
J192355.9+5015  Kepler-1302           80.8721
J192355.9+5015  Kepler-673           456.1
J192359.4+5014  Kepler-1302           80.8721
J192359.4+5014  Kepler-673           456.1
J192402.2+5021  Kepler-1302           80.8721
J192402.2+5021  Kepler-1357            6.47543
J192402.2+5021  Kepler-572             6.404
J192402.2+5021  Kepler-673           456.1
J192405.3+5015  Kepler-1302           80.8721
J192405.3+5015  Kepler-1357            6.47543
J192405.3+5015  Kepler-572             6.404
J192405.3+5015  Kepler-673           456.1
J192410.2+5016  Kepler-1302           80.8721
J192410.2+5016  Kepler-1357            6.47543
J192410.2+5016  Kepler-572             6.404
J192410.2+5016  Kepler-673           456.1
J192411.6+5020  Kepler-1302           80.8721
J192411.6+5020  Kepler-1357            6.47543
J192411.6+5020  Kepler-572             6.404
J192411.6+5020  Kepler-673           456.1
J192412.1+5017  Kepler-1302           80.8721
J192412.1+5017  Kepler-1357            6.47543
J192412.1+5017  Kepler-572             6.404
J192412.1+5017  Kepler-673           456.1
J192414.7+5015  Kepler-1302           80.8721
J192414.7+5015  Kepler-1357            6.47543
J192414.7+5015  Kepler-572             6.404
J192414.7+5015  Kepler-673           456.1
J192416.7+5014  Kepler-1302           80.8721
J192416.7+5014  Kepler-1357            6.47543
J192416.7+5014  Kepler-673           456.1
J192418.8+5015  Kepler-1302           80.8721
J192418.8+5015  Kepler-1357            6.47543
J192418.8+5015  Kepler-572             6.404
J192418.8+5015  Kepler-673           456.1
J192421.2+5014  Kepler-1302           80.8721
J192421.2+5014  Kepler-1357            6.47543
J192421.2+5014  Kepler-673           456.1
J192428.2+5013  Kepler-1302           80.8721
J192428.2+5013  Kepler-1357            6.47543
J192428.2+5013  Kepler-673           456.1
J192430.9+5016  Kepler-1302           80.8721
J192430.9+5016  Kepler-1357            6.47543
J192430.9+5016  Kepler-572             6.404
J192430.9+5016  Kepler-673           456.1
J192432.6+5012  Kepler-1302           80.8721
J192432.6+5012  Kepler-1357            6.47543
J192432.6+5012  Kepler-673           456.1
J192432.7+5024  Kepler-1302           80.8721
J192432.7+5024  Kepler-1357            6.47543
J192432.7+5024  Kepler-572             6.404
J192432.9+5014  Kepler-1302           80.8721
J192432.9+5014  Kepler-1357            6.47543
J192432.9+5014  Kepler-572             6.404
J192432.9+5014  Kepler-673           456.1
J192433.0+5014  Kepler-1302           80.8721
J192433.0+5014  Kepler-1357            6.47543
J192433.0+5014  Kepler-572             6.404
J192433.0+5014  Kepler-673           456.1
J192434.3+5014  Kepler-1302           80.8721
J192434.3+5014  Kepler-1357            6.47543
J192434.3+5014  Kepler-572             6.404
J192434.3+5014  Kepler-673           456.1
J192434.7+5016  Kepler-1302           80.8721
J192434.7+5016  Kepler-1357            6.47543
J192434.7+5016  Kepler-572             6.404
J192434.7+5016  Kepler-673           456.1
J192436.5+5013  Kepler-1302           80.8721
J192436.5+5013  Kepler-1357            6.47543
J192436.5+5013  Kepler-673           456.1
J192437.9+5016  Kepler-1302           80.8721
J192437.9+5016  Kepler-1357            6.47543
J192437.9+5016  Kepler-572             6.404
J192437.9+5016  Kepler-673           456.1
J192441.2+5016  Kepler-1302           80.8721
J192441.2+5016  Kepler-1357            6.47543
J192441.2+5016  Kepler-572             6.404
J192441.2+5016  Kepler-673           456.1
J192442.0+5011  Kepler-1302           80.8721
J192442.0+5011  Kepler-1357            6.47543
J192442.0+5011  Kepler-673           456.1
J192443.0+5011  Kepler-1302           80.8721
J192443.0+5011  Kepler-1357            6.47543
J192443.0+5011  Kepler-673           456.1
J192448.1+5017  Kepler-1302           80.8721
J192448.1+5017  Kepler-1357            6.47543
J192448.1+5017  Kepler-572             6.404
J192450.0+5009  Kepler-1302           80.8721
J192450.0+5009  Kepler-1357            6.47543
J192450.0+5009  Kepler-673           456.1
J192450.4+5009  Kepler-1302           80.8721
J192450.4+5009  Kepler-1357            6.47543
J192450.4+5009  Kepler-673           456.1
J192453.5+5011  Kepler-1302           80.8721
J192453.5+5011  Kepler-1357            6.47543
J192453.5+5011  Kepler-673           456.1
J192454.5+5014  Kepler-1302           80.8721
J192454.5+5014  Kepler-1357            6.47543
J192454.5+5014  Kepler-572             6.404
J192454.5+5014  Kepler-673           456.1
J192455.1+5011  Kepler-1302           80.8721
J192455.1+5011  Kepler-1357            6.47543
J192455.1+5011  Kepler-673           456.1
J192457.3+5010  Kepler-1302           80.8721
J192457.3+5010  Kepler-1357            6.47543
J192457.3+5010  Kepler-673           456.1
J192458.0+5022  Kepler-1302           80.8721
J192458.0+5022  Kepler-1357            6.47543
J192458.0+5022  Kepler-572             6.404
J192458.0+5022  Kepler-680            96.679
J192500.5+5009  Kepler-1302           80.8721
J192500.5+5009  Kepler-1357            6.47543
J192500.5+5009  Kepler-673           456.1
J192513.1+5021  Kepler-1302           80.8721
J192513.1+5021  Kepler-1357            6.47543
J192513.1+5021  Kepler-572             6.404
J192513.1+5021  Kepler-680            96.679
J192518.6+5022  Kepler-1302           80.8721
J192518.6+5022  Kepler-1357            6.47543
J192518.6+5022  Kepler-572             6.404
J192518.6+5022  Kepler-680            96.679
J192522.0+5024  Kepler-1302           80.8721
J192522.0+5024  Kepler-1357            6.47543
J192522.0+5024  Kepler-572             6.404
J192522.0+5024  Kepler-680            96.679
J192523.1+5018  Kepler-1302           80.8721
J192523.1+5018  Kepler-1357            6.47543
J192523.1+5018  Kepler-572             6.404
J192527.1+5022  Kepler-1302           80.8721
J192527.1+5022  Kepler-1357            6.47543
J192527.1+5022  Kepler-572             6.404
J192527.1+5022  Kepler-680            96.679
J192529.6+5023  Kepler-1302           80.8721
J192529.6+5023  Kepler-1357            6.47543
J192529.6+5023  Kepler-572             6.404
J192529.6+5023  Kepler-680            96.679
J192535.7+5022  Kepler-1302           80.8721
J192535.7+5022  Kepler-1357            6.47543
J192535.7+5022  Kepler-572             6.404
J192535.7+5022  Kepler-680            96.679
J192543.3+5018  Kepler-1302           80.8721
J192543.3+5018  Kepler-1357            6.47543
J192543.3+5018  Kepler-572             6.404
J192543.3+5018  Kepler-680            96.679
J192546.1+5024  Kepler-1302           80.8721
J192546.1+5024  Kepler-1357            6.47543
J192546.1+5024  Kepler-572             6.404
J192546.1+5024  Kepler-680            96.679
J193405.8+4348  Kepler-1579            4.27103
J193415.8+4409  Kepler-78             11.5231
J194221.2+4526  Kepler-1610          828
J194221.2+4526  Kepler-335             2.34451
J194221.2+4526  Kepler-832            15.3588
J194227.7+4522  Kepler-1427           30.8609
J194227.7+4522  Kepler-1610          828
J194227.7+4522  Kepler-335             2.34451
J194227.7+4522  Kepler-832            15.3588
J194246.6+4520  Kepler-1427           30.8609
J194246.6+4520  Kepler-1610          828
J194246.6+4520  Kepler-335             2.34451
J194246.6+4520  Kepler-832            15.3588
J194254.5+4515  Kepler-1427           30.8609
J194254.5+4515  Kepler-1610          828
J194254.5+4515  Kepler-335             2.34451
J194254.5+4515  Kepler-832            15.3588
J194305.9+5029  16 Cyg B              27.4956
J194305.9+5029  Kepler-1404            3.42526
J194305.9+5029  Kepler-678            29.9633
J194305.9+5029  Kepler-679             0.679336
J194305.9+5029  Kepler-870            67.0934
J194322.2+5027  16 Cyg B              27.4956
J194322.2+5027  Kepler-1061           11.4191
J194322.2+5027  Kepler-1404            3.42526
J194322.2+5027  Kepler-676             6.422
J194322.2+5027  Kepler-678            29.9633
J194322.2+5027  Kepler-679             0.679336
J194322.2+5027  Kepler-870            67.0934
J194338.9+5032  16 Cyg B              27.4956
J194338.9+5032  Kepler-1061           11.4191
J194338.9+5032  Kepler-1226           91.3533
J194338.9+5032  Kepler-1404            3.42526
J194338.9+5032  Kepler-394             5.34956
J194338.9+5032  Kepler-676             6.422
J194338.9+5032  Kepler-678            29.9633
J194338.9+5032  Kepler-679             0.679336
J194338.9+5032  Kepler-870            67.0934
J194347.5+5037  16 Cyg B              27.4956
J194347.5+5037  Kepler-1226           91.3533
J194347.5+5037  Kepler-1404            3.42526
J194347.5+5037  Kepler-394             5.34956
J194347.5+5037  Kepler-678            29.9633
J194347.5+5037  Kepler-679             0.679336
J194347.5+5037  Kepler-879            82.5343
J194353.9+5037  16 Cyg B              27.4956
J194353.9+5037  Kepler-1226           91.3533
J194353.9+5037  Kepler-1404            3.42526
J194353.9+5037  Kepler-394             5.34956
J194353.9+5037  Kepler-679             0.679336
J194353.9+5037  Kepler-879            82.5343
J194355.0+5033  16 Cyg B              27.4956
J194355.0+5033  Kepler-1061           11.4191
J194355.0+5033  Kepler-1226           91.3533
J194355.0+5033  Kepler-1404            3.42526
J194355.0+5033  Kepler-394             5.34956
J194355.0+5033  Kepler-676             6.422
J194355.0+5033  Kepler-678            29.9633
J194355.0+5033  Kepler-679             0.679336
J194403.4+5037  Kepler-1226           91.3533
J194403.4+5037  Kepler-1404            3.42526
J194403.4+5037  Kepler-394             5.34956
J194403.4+5037  Kepler-679             0.679336
J194403.4+5037  Kepler-879            82.5343
J194411.9+5032  Kepler-1061           11.4191
J194411.9+5032  Kepler-1226           91.3533
J194411.9+5032  Kepler-1404            3.42526
J194411.9+5032  Kepler-394             5.34956
J194411.9+5032  Kepler-676             6.422
J194411.9+5032  Kepler-679             0.679336
J194412.1+5031  Kepler-1061           11.4191
J194412.1+5031  Kepler-1226           91.3533
J194412.1+5031  Kepler-1404            3.42526
J194412.1+5031  Kepler-394             5.34956
J194412.1+5031  Kepler-676             6.422
J194412.1+5031  Kepler-679             0.679336
J194415.8+5039  Kepler-1226           91.3533
J194415.8+5039  Kepler-1404            3.42526
J194415.8+5039  Kepler-394             5.34956
J194415.8+5039  Kepler-679             0.679336
J194415.8+5039  Kepler-879            82.5343
J194423.0+5028  Kepler-1061           11.4191
J194423.0+5028  Kepler-1226           91.3533
J194423.0+5028  Kepler-1404            3.42526
J194423.0+5028  Kepler-394             5.34956
J194423.0+5028  Kepler-676             6.422
J194423.0+5028  Kepler-679             0.679336
J194423.6+5033  Kepler-1061           11.4191
J194423.6+5033  Kepler-1226           91.3533
J194423.6+5033  Kepler-1404            3.42526
J194423.6+5033  Kepler-394             5.34956
J194423.6+5033  Kepler-676             6.422
J194423.6+5033  Kepler-679             0.679336
J194424.9+5033  Kepler-1061           11.4191
J194424.9+5033  Kepler-1226           91.3533
J194424.9+5033  Kepler-1404            3.42526
J194424.9+5033  Kepler-394             5.34956
J194424.9+5033  Kepler-676             6.422
