NAME,RA,DEC,PER
Kepler-1519 b,19.77786111089918,49.46186111132304,240.7989397
Kepler-253 b,19.45613055547078,44.85808888912201,3.783986
Kepler-259 b,19.21413055525885,46.615,8.115317
Kepler-1586 b,19.8801750002967,44.92583333333333,15.6049212
Kepler-1172 b,19.36496666696337,37.76661111089918,26.0204423
Kepler-1501 b,19.32789999961853,42.00144444439146,14.5564533
HD 231701 b,19.53447777774599,16.47425277762943,141.60001
Kepler-666 b,19.89712222205268,48.79158333354526,4.49876092
PH-2 b,19.31757333331638,51.96260000016954,282.5255
Kepler-1027 b,19.17141111108992,42.81391666624281,1.9078052
CoRoT-18 b,6.544827500449286,-0.03158333354526096,1.9000693
Kepler-703 b,19.94579166624281,41.74269444465637,4.58352176
Kepler-1505 b,19.46680277778043,41.78697222232818,30.8609366
Kepler-203 d,19.80600000010596,41.38803055551317,11.32972
HD 75898 b,8.89746388859219,33.05688055568271,418.20001
Kepler-776 b,19.15150833328565,41.63555555555556,4.89718784
Kepler-876 b,18.89854722234938,43.3837777777844,5.14438011
Kepler-224 b,19.39561944431729,47.35760000016954,3.132924
Kepler-1459 b,18.82820277743869,46.01402777777778,62.8691611
Kepler-710 b,19.46427777820163,42.69613888846503,4.34728553
Kepler-806 b,19.73380277779367,44.85344444433848,8.09219642
Kepler-205 b,19.01913888878292,41.86116944419013,2.75564
KOI-4427 b,19.67448333316379,39.27408888869815,147.6606
Kepler-612 b,19.42364166683621,45.74788888931275,3.72215641
MOA-2008-BLG-310L b,17.90403611103693,-34.77802777820163,
KIC 11442793 g,18.96223277727763,49.30513888888888,210.60697
GJ 1214 b,17.25526111125946,4.963805555767483,1.58040482
Kepler-824 b,19.36516111161974,39.73200000021193,4.51436633
Kepler-1451 b,19.5630944442749,40.40988888846503,35.622233
Kepler-268 c,19.46508055580987,38.05508055580987,83.446393
Kepler-135 c,19.36633888880412,38.7954805554284,11.448708
Kepler-265 c,19.36736111111111,41.24481944402059,17.028937
Kepler-1296 b,19.47501388867696,41.40780555566152,8.3839865
Kepler-1480 b,19.4666527779897,49.30180555555555,22.12679948
Kepler-620 b,19.410625,51.33486111111112,12.91375431
16 Cyg B b,19.6978055551317,50.51791944450802,798.5
HAT-P-25 b,3.229027777777778,25.19738888846503,3.652836
Kepler-341 e,19.32411111089918,43.47276944425371,42.473269
HD 213240 b,22.51680277778043,-49.43280000050862,882.7
Kepler-1577 b,19.53035277790493,47.57311111132304,6.30560247
Kepler-1409 b,19.33898611121707,51.20861111111111,0.76486493
Kepler-1352 b,19.37958333333333,48.70147222227521,1.87788275
Kepler-1249 b,19.79299166679382,44.37177777767182,24.3347127
Kepler-1269 b,19.18703888893128,45.34055555555556,37.3331536
HAT-P-45 b,18.29154944419861,-3.381027777989706,3.128992
Kepler-399 b,19.96678055555456,40.67080000003179,14.425281
Kepler-341 c,19.32411111089918,43.47276944425371,8.01041
Kepler-925 b,19.34043611102634,40.49066666656071,33.8678531
Kepler-265 d,19.36736111111111,41.24481944402059,43.130617
Kepler-677 b,19.33987222247653,50.32161111089918,6.57531678
HD 33844 b,5.210022222730848,-14.95118611110581,551.4
Kepler-243 c,19.00736944463518,42.03396111110846,20.026218
Kepler-561 b,19.58313888867696,45.10722222222223,58.3620495
HD 12661 b,2.076211111280653,25.41473055521647,262.70861
Kepler-467 b,19.15752222220103,38.64961111068725,24.99324193
Kepler-1107 b,19.40332777765062,39.14166666666667,0.57103852
Kepler-9 c,19.03826555569967,38.40086111108462,38.90861
HD 74156 c,8.70697500016954,4.578586111068725,2520
Kepler-165 c,18.71273055606418,47.80973888927036,15.31299
Kepler-790 b,19.12780833350288,38.87222222222222,13.73469807
Kepler-326 d,19.62170000023312,46.00225000010597,6.766888
HD 20794 c,3.331450000339084,-43.07154999997881,40.114
WASP-47 c,22.08020305527581,-12.01861111111111,572
Kepler-31 c,19.60153416660097,45.85305555555556,42.6318
Kepler-82 b,19.52489166683621,42.96613888846504,26.444
Kepler-573 b,19.30141111108992,51.23730555560854,22.18329658
Kepler-1288 b,19.04756666713291,41.60586111121707,2.76122421
Kepler-306 c,19.23591111103694,40.61614999983046,7.240193
Kepler-1484 b,19.51228611098395,38.12627777735392,30.4549136
Kepler-85 e,19.39823055585225,45.29031944433848,25.216751
Kepler-583 b,18.80742222203149,42.35450000021193,6.5100253
Kepler-610 b,19.54475555525886,45.06561111132304,6.99692655
HD 38801 b,5.799780555301242,-8.327516667048137,696.3
Kepler-964 b,19.68667222234938,40.55658333354526,13.5225106
HD 132563 B b,14.97265833324856,44.04331666628519,1544
Kepler-1227 b,19.13775833341811,41.8749166668786,94.2887577
Kepler-351 d,19.09684722264608,42.65788888878292,142.544247
Kepler-390 c,19.44191944440206,41.20859999974569,13.060022
Kepler-61 b,19.68696666664547,42.47527777777778,59.87756
Kepler-1486 b,19.37269166681502,45.43972222222222,54.6495759
Kepler-803 b,19.94810833295186,44.69386111153496,50.28638192
GJ 667 C c,17.31634388923645,-34.99683333290948,28.1
HD 207832 c,21.87672222243415,-26.02621111128065,1155.7
Kepler-80 b,19.74083888901605,39.97877777735393,7.053
Kepler-1462 b,19.75983611106873,42.39691666709052,65.6488341
Kepler-886 b,19.08478333327505,43.5952222220103,6.24146367
Kepler-1468 c,19.56798888895247,41.27741666687859,3.54553021
Kepler-272 d,19.94183055559794,47.59383055580987,10.937304
Kepler-1544 b,19.81899999989404,49.21244444423252,168.811174
Kepler-44 b,20.00682333310445,45.76213888910082,3.24674
HD 5891 b,1.009219444062975,20.29258333312141,177.11
Kepler-292 b,19.71773888885975,42.42428055551317,2.580827
Kepler-228 d,19.75241111119588,48.2246694442961,11.094286
Kepler-1000 b,19.11236944410536,47.09822222179837,120.0181272
Kepler-140 b,19.15796944459279,46.76821944448683,3.25427
Kepler-245 d,19.44260000016954,42.43631944444444,36.277108
Kepler-884 b,19.50563055568271,49.9231666665607,5.69919514
Kepler-1073 c,19.61018055597941,38.23305555555556,4.02582254
Kepler-908 b,19.6881666665607,39.37647222201029,1.34059747
HD 173416 b,18.72669166670905,36.55646388901604,323.6
Kepler-1379 b,19.57803055551317,41.41025000042385,0.88184115
Kepler-104 c,19.17363888899486,42.16678055555456,23.668205
Kepler-263 b,19.4979805554284,37.5677888888783,16.568087
Kepler-1008 b,19.76983611106872,44.94194444444444,12.43931193
Kepler-278 c,19.3404805554284,38.70223055548139,51.078775
Kepler-1587 b,19.51184722264608,49.66391666624281,9.4060467
Kepler-1569 b,19.48031388918558,37.22122222211626,5.79180156
Kepler-1273 b,19.05354722234938,44.87341666645474,28.625653
Kepler-1365 c,19.47998055564032,42.04608333375719,4.77468005
HD 76700 b,8.898869444529215,-66.8012861111429,3.97097
Kepler-366 b,19.79013888888889,49.08443888889419,3.281959
HD 39091 b,5.619108333322737,-80.47167500019074,2151
Kepler-1636 b,19.60384166664548,46.4410277779897,425.47785
Kepler-1068 b,19.64321111149258,46.39236111111111,16.92344113
Kepler-596 b,19.30004444444345,51.68572222232818,21.30022655
HD 7449 b,1.241505555576748,-5.047050000296698,1275
HD 149026 b,16.50824444452921,38.3471805551317,2.8758911
Kepler-186 b,19.91018055597941,43.95501944435968,3.8867907
Kepler-219 c,19.24926944414775,46.7625611114502,22.714613
OGLE-2006-BLG-109L c,17.87626388867696,-30.08769444439146,4927.5
Kepler-561 c,19.58313888867696,45.10722222222223,5.35016198
Kepler-1240 b,18.86664722230699,40.55744444423252,4.8663815
Kepler-361 c,19.78690000004239,46.74114999983046,55.188023
Kepler-265 e,19.36736111111111,41.24481944402059,67.831024
Qatar-2 b,13.84372472233242,-6.803999999894036,1.3371182
Kepler-1448 b,19.19115833335453,50.59558333290948,12.27065865
Kepler-293 b,19.09053888903724,42.40651111125946,19.254196
Kepler-166 b,19.54401111072964,48.88118888854981,7.650254
Kepler-1551 b,19.71903333346049,39.90791666666667,24.4973698
HD 216437 b,22.91098888927036,-70.07388611104753,1353
Kepler-1052 b,19.68951666673025,46.60227777772479,34.8538276
HAT-P-49 b,20.36275777816773,26.69266666624281,2.691548
Kepler-623 b,19.79911388927036,47.47738888846504,9.07097734
Kepler-1621 b,19.83923333326975,43.84122222211626,92.263714
Kepler-367 c,19.8194888888465,49.98163055525886,53.578637
Kepler-313 b,19.88633055554496,48.77546111106872,14.970418
Kepler-1439 b,19.04931944423252,40.98002777735392,8.07392849
Kepler-150 c,19.21561111132304,40.52089999993642,7.381998
Kepler-87 b,19.86111111111111,46.965,114.73635
Kepler-681 b,19.29331388897366,51.25033333334658,26.39435646
Kepler-564 b,19.78922499974569,46.62641666624281,3.75083228
HAT-P-7 b,19.48315611097548,47.96949999994702,2.204737
Kepler-316 c,19.38839999993642,44.18411111109786,6.827766
PSR B1257+12 C,13.00099361108409,12.68233333375719,98.2114
HD 49674 b,6.858469444380866,40.86805555555556,4.94737
HD 82943 b,9.580758333206177,-12.12912222226461,442.4
Kepler-342 c,19.51186944431729,46.72671111106873,26.234138
Kepler-783 b,19.40419444455041,47.48480555560854,4.29264638
Kepler-1378 b,19.82488888899485,40.36638888888889,11.95398936
Kepler-828 b,19.12581944465637,42.47125,0.56785714
WASP-38 b,16.26398999955919,10.03258333312141,6.87188
WASP-69 b,21.00172027773327,-5.094472221798367,3.8681382
Kepler-139 c,18.82613055547078,43.88934999995762,157.072878
Kepler-1199 b,19.58172499974569,47.24705555597941,15.0447198
Kepler-817 b,19.7387916665607,39.16161111089918,3.99010623
HD 77338 b,9.02013055562973,-25.52640555593702,5.7361
Kepler-29 c,19.88988833321465,47.49122222211626,13.2907
Kepler-605 c,19.15302777767181,43.27986111111111,2.35895152
Kepler-444 c,19.31679722222189,41.63613888899485,4.5458841
HD 220773 b,23.44095277786255,8.644386111365424,3724.7
Kepler-655 b,19.81727222224077,46.84319444444445,46.4063358
Kepler-559 b,19.77578888893127,43.80280555566151,17.58752333
WASP-6 b,23.2104863887363,-22.67391666677263,3.361006
HD 7924 d,1.366444444656372,76.7103666665819,24.451
Kepler-1337 b,19.13393888890743,46.79611111111111,24.4002549
Kepler-1552 b,19.44512222184075,38.8749166668786,184.771853
Kepler-206 c,19.44231111102634,41.83386111110449,13.137471
Kepler-169 c,19.06666111098395,40.91931944449743,6.195469
HD 159868 c,17.64991944419013,-43.14510277748108,352.3
HD 137388 b,15.59446944448683,-80.20469444433849,330
HD 95086 b,10.95085833330949,-68.66737777776189,
Kepler-196 b,18.99789999961853,42.07919999970331,20.739886
Kepler-352 b,19.99309999995761,46.05196944448683,10.05537
Kepler-329 b,19.95120000004768,45.22743055555556,7.416397
Kepler-179 b,19.91091944482591,47.76203888893127,2.735926
Kepler-1080 b,19.76430277824402,49.18291666666666,77.2548396
Kepler-176 b,19.64453055593702,43.85326111104754,5.433074
WASP-104 b,10.70682888878716,7.435,1.7554137
WASP-83 b,12.67680833286709,-19.28427777780427,4.971252
Kepler-1095 b,19.55083055555821,41.36511111153497,4.27103091
Kepler-1170 b,19.47790555530124,43.77966666645474,9.98969327
Kepler-310 c,19.2559611108568,46.98673888895247,56.47542
Kepler-339 b,19.55678055551317,48.44463888910082,4.977656
Kepler-124 d,19.11685000000729,49.06491111119588,30.950851
Kepler-52 c,19.11586888843113,49.97575000021193,16.3850021
Kepler-1132 b,19.09116388903724,48.42394444465637,62.8916228
Kepler-1265 b,18.97238611115349,47.07952777756585,6.49441289
Kepler-1494 b,18.84382777743869,43.16252777735392,91.080482
WASP-99 b,2.659844444062974,-50.00799999978807,5.75251
HD 100777 b,11.59764722188314,-4.75577777756585,383.70001
Kepler-818 b,19.7490083334181,39.37033333328035,10.03538581
HAT-P-5 b,18.29369416660733,36.62133333312141,2.788491
Kepler-1381 b,19.16904999997881,48.72777777777778,25.3842686
Kepler-125 b,19.8838805555635,47.60493888907963,4.164389
Kepler-193 b,19.7665694448683,46.57723888927036,11.38848
Kepler-1078 b,19.54670555538602,43.05002777777819,3.00725242
Kepler-585 b,19.10190000004239,43.87341666645474,2.75235975
HD 222582 b,23.69767222192552,-5.985486111111111,572.38
Kepler-119 c,19.72976111094157,42.65891944461399,4.125103
Kepler-558 b,18.97719166649712,42.65266666677263,29.00790538
Kepler-670 b,19.80103055556615,49.22530555566152,2.81650485
Kepler-770 c,19.09936111132304,38.3749166668786,1.47532231
Kepler-1188 b,18.87358888891008,43.14805555555556,17.1369543
Kepler-434 b,19.57242527802785,42.92888888888888,12.8747099
Kepler-1398 c,19.65774444421132,48.6389722220103,4.13827595
Kepler-16 b,19.27171527756585,51.7574166668786,228.776
Kepler-32 d,19.85616027779049,46.57424999978807,22.7802
Kepler-58 c,19.75724361101786,39.11516666624281,15.5741568
Kepler-758 b,19.53897499985165,41.13544444441796,12.1097104
Kepler-1122 b,19.21870277775658,46.34091666645474,42.1917357
Kepler-1534 b,19.49302499983046,43.86908333328035,5.71668872
WASP-33 b,2.447516667048137,37.55050277776188,1.21986983
HD 128311 b,14.60012222222156,9.747125000423855,454.2
HD 181433 d,19.4194166665607,-66.46937222215864,2172
TrES-1 b,19.06940111107296,36.63263888888889,3.030065
HD 4208 b,0.7406805557674832,-26.5160444439782,828
Kepler-773 b,19.39231111102634,38.05755555576748,3.74910006
Kepler-62 e,18.88084972169664,45.34986111111111,122.3874
Kepler-120 b,19.19278055508931,39.33913055578868,6.312501
HD 5388 b,0.9199888888994853,-47.40553333335453,777
Kepler-1393 b,18.96396388901605,40.14255555576748,2.44357812
Kepler-1001 b,19.0849250000053,48.61869444449743,14.30511983
CoRoT-10 b,19.40425000005298,0.7461111111111111,13.2406
Kepler-1309 b,19.91568333307902,40.76416666666667,28.8432647
11 UMi b,15.28496666669846,71.82387777752346,516.22
Kepler-286 d,19.37841111077203,48.29428888850742,5.914323
Kepler-338 c,18.86526111072964,40.78435000002384,24.310856
WASP-62 b,5.809331667158339,-63.98838888910082,4.411953
Kepler-496 b,19.44272500038147,41.24105555534363,8.30864937
Kepler-1641 c,19.75729722234938,41.57452777756586,32.657212
Kepler-1616 b,19.10290833340751,45.30486111111111,6.76284377
Kepler-300 c,19.68591111103694,48.59971944491069,40.714955
Kepler-1582 b,19.29177777767181,41.15861111111111,4.83817712
HD 4732 c,0.820527777671814,-24.13652777777778,2732
Kepler-258 c,19.60456944465637,46.57933055559794,33.653079
Kepler-555 b,19.03445555554496,38.93241666687859,16.21775407
Kepler-1270 b,19.114375,48.64527777777778,6.03356196
Kepler-632 b,19.81684166666534,40.28861111111111,30.99660733
kappa CrB b,15.85387222210566,35.6582277780109,1300
Kepler-25 b,19.10922777811686,39.48786111089918,6.2385
HD 99492 b,11.44630555576748,3.005863889058431,17.0431
Kepler-167 c,19.51056111123827,38.34538888931274,7.406097
Kepler-291 b,19.19441944440206,42.43729999992582,3.546511
HD 204941 b,21.53991111119588,-20.95711944421132,1733
Kepler-664 b,19.25032499998808,48.22619444423252,2.52559332
Kepler-1051 b,19.67720833354526,40.89886111153496,25.96200249
Kepler-603 d,19.61873333334923,42.29097222222222,6.2171292
Kepler-218 d,19.69418611102634,46.26647222201029,124.5244647
Kepler-332 d,19.11086111068726,47.41369999991523,34.21154
HD 196050 b,20.63109444406297,-60.63432499998146,1378
WASP-11 b,3.157928610907661,30.67352777798971,3.722465
HD 111232 b,12.81436388863458,-68.42542500019074,1143
HD 117618 b,13.54042500019074,-47.27106111102634,25.827
Kepler-192 c,19.19453055593702,45.59286944495307,21.2234
HD 180902 b,19.3215805557039,-23.55810555564033,479
Kepler-671 b,19.61771944443385,49.31408333354526,4.28095859
Kepler-1263 b,19.09891111161973,46.75261111100514,4.55139967
HIP 12961 b,2.778527777989706,-23.08695555554496,57.435
Kepler-1357 b,19.43653888887829,50.35330555544959,3.0091324
HD 63454 b,7.656086111068726,-78.27887500021193,2.818049
Kepler-460 c,19.23165833367242,40.6513611111376,220.1303357
BD +48 738 b,2.714017500347561,49.58694444444445,392.6
Kepler-560 b,20.01373888863458,45.01813888894187,18.47764449
Kepler-62 c,18.88084972169664,45.34986111111111,12.4417
Kepler-371 c,19.48843055566152,38.65758055580987,67.968015
Kepler-909 b,19.30042499999205,45.37100000010597,13.93290318
Kepler-732 b,18.91546944406297,45.95877777788375,9.46781405
Kepler-724 b,19.56365555551317,44.7928055551317,3.31494634
NGC 2423 3 b,7.619232777754466,-13.90663888878293,714.3
Kepler-227 b,19.46228055530124,48.14165000014835,9.488015
Kepler-33 c,19.27183666653103,46.00519444465638,13.17562
Kepler-1280 b,19.57159444438087,45.38452777783076,66.5579057
Kepler-1383 b,19.86298611111111,42.19188888867696,13.9093583
Kepler-938 b,19.6526083334287,46.98400000002649,52.6298417
Kepler-275 b,19.49864999983046,38.51491944419013,10.300682
TRAPPIST-1 d,23.10813416692946,-5.041275000042385,18.202
HD 13908 b,2.304036111036936,65.59445277743869,19.382
HD 50499 b,6.867241666648123,-33.91572777748108,2457.8717
CoRoT-14 b,6.894947222603691,-5.536027777724795,1.51214
Kepler-1542 e,19.04856666670905,42.65452777756585,5.10115756
Kepler-820 b,19.40134166664547,39.2206666665607,127.8338098
Kepler-521 b,19.92109166675144,43.99802777820163,22.20813214
Kepler-1136 b,18.94051944467757,44.24580555597941,2.36172433
Kepler-176 d,19.64453055593702,43.85326111104754,25.751974
Kepler-319 d,19.25413055552377,39.7706611111429,31.781925
Kepler-832 b,19.72840555508931,45.38386111110449,7.1396941
Kepler-80 d,19.74083888901605,39.9787805557251,3.072186
Kepler-155 b,19.23306111123827,51.08193888876173,5.931194
Kepler-342 d,19.51186944431729,46.72671111106873,39.459357
Kepler-1015 b,19.5171555555529,43.42691666709052,16.00494214
CoRoT-4 b,6.812976388931275,-0.6727499998940362,9.20205
Kepler-610 c,19.54475555525886,45.06561111132304,151.86392
HAT-P-19 b,0.6344477778010897,34.71152777777778,4.008778
Kepler-736 b,19.02608888838026,46.1809444448683,3.60147201
Kepler-784 b,19.72804444419013,47.44861111111111,31.5922646
Kepler-825 c,19.65132777783606,39.39852777798971,8.1818246
HD 154857 c,17.18767500003179,-56.68066111140781,3452
Kepler-1037 b,19.75606944455041,47.17086111121707,1.06378867
Kepler-1425 b,19.66340277777778,43.01244444423251,14.4541302
Kepler-24 c,19.36088444391887,38.34375,12.3318
Kepler-47 c,19.68652777777778,46.92044444455041,303.158
GJ 163 b,4.154069444338481,-53.37511388884651,8.631
Kepler-133 c,19.81853055556615,48.320330555439,31.517586
Kepler-919 b,19.87431944423252,48.49441666709053,11.04603384
HIP 116454 b,23.59706111060248,0.4459666665395101,9.1205
Kepler-924 b,19.37789999961853,40.39772222201029,61.0370117
Kepler-988 b,19.38055833286709,42.23725000010597,17.76080053
Kepler-33 f,19.27183666653103,46.00519444465638,41.02902
Kepler-116 b,19.64946944448683,43.53683055559794,5.968734
Kepler-869 b,19.29497222264608,50.99411111089918,40.4287755
Kepler-848 b,19.55255277766122,48.81161111089918,6.91134416
Kepler-107 c,19.80188055555026,48.20861111111111,4.901425
Kepler-84 e,19.88346944444709,40.49608055538602,27.434389
Kepler-109 b,19.35951750013563,40.2848888888624,6.48163
Kepler-764 b,19.82621111128065,47.16463888910081,7.33683936
Kepler-734 b,19.80304166661368,46.02736111111111,6.10485286
Kepler-315 b,19.86821111109522,43.36351944393582,96.101141
Kepler-837 b,19.01644444465637,45.95019444444114,16.56059504
Kepler-639 b,19.47912499957614,41.72702777756585,10.21420496
KIC 11442793 f,18.96223277727763,49.30513888888888,124.9144
Kepler-1208 b,19.45875,44.55572222232819,11.08507637
Kepler-1238 b,19.86038611094157,40.16286111089918,4.14787559
Kepler-586 b,19.53714722209507,45.55119444449743,2.10472218
Kepler-757 b,19.77869722260369,41.38652777777778,1.02267882
HD 2039 b,0.4056083334816827,-56.65008333333665,1120
Kepler-170 b,18.96808055559794,41.62960000038147,7.930592
Kepler-36 c,19.41667361111121,49.23186111132304,16.23855
Kepler-247 d,19.24283055517409,43.03928888903724,20.477912
Kepler-136 b,19.7644888888465,42.59878888871935,11.5789
XO-2 b,7.801796666648652,50.22580555597941,2.615857
Kepler-859 b,19.11612499978807,43.19011111100514,20.38177573
Kepler-305 d,19.94828888893127,40.34318055576748,16.738661
Kepler-120 c,19.19278055508931,39.33913055578868,12.794585
Kepler-393 b,19.3996805551317,45.1922111108568,9.182417
Kepler-96 b,19.80464249981774,40.52513888888889,16.23844
Kepler-11 d,19.80767277770572,41.90911111089918,22.6845
Kepler-1497 b,19.74640833324856,45.63433333330684,8.74199772
Kepler-1257 b,19.73837777773539,45.62705555597941,2.66831376
HD 187085 b,19.82609999974569,-37.78029722213745,986
HD 118203 b,13.56739444441265,53.7287194442749,6.1335
Kepler-833 b,19.36533055517409,45.60069444444444,18.7546998
Kepler-106 b,20.05758333312141,44.33750000000001,6.16486
Kepler-198 d,19.37820833312141,38.69100000010596,1.31184443
Kepler-464 b,19.65567777792613,48.98236111111111,7.25696522
WASP-63 b,6.289096111191643,-38.32327777756586,4.37808
Kepler-30 b,19.01891000005934,38.9472777779897,29.334
Kepler-836 b,19.16351944393582,45.70438888894187,11.36112327
Kepler-214 c,18.98366111109654,44.95603055530125,28.7798
Kepler-946 b,20.06197500016954,44.02877777735392,11.79162572
HD 175167 b,19.00023611111773,-69.9437750000424,1290
Kepler-273 b,19.42014999998941,47.69776111072964,2.936532
Kepler-461 b,19.48327222188314,46.16486111111111,8.31378306
Kepler-1603 b,19.68865555551317,42.53497222224871,2.27163926
Kepler-323 c,19.4254805554284,38.1274694442749,3.553822
Kepler-84 d,19.88346944444709,40.49608055538602,4.224537
Kepler-267 c,19.98868888907963,47.15746111128065,6.87745
HAT-P-16 b,0.6382116667429606,42.46311111132304,2.77596
TrES-4 b,17.88696055544747,37.21174999978808,3.553945
Kepler-231 c,19.59821944448683,50.53191111140781,19.271566
NGC 4349 127 b,12.40985388861762,-61.81988888899485,677.8
Kepler-184 b,19.4634611108568,43.0747111108568,10.687576
GJ 676 A b,17.50318055550257,-51.63652499993642,1056.8
Kepler-60 b,19.26408277829488,42.265,7.1316185
Kepler-1124 b,19.10628611087799,37.89127777788374,2.85234897
Kepler-1235 b,18.99353333367242,43.9539722222752,4.16055856
Kepler-151 b,19.47751944435967,41.0232388888465,15.228958
Kepler-242 c,19.10438055568271,41.80839999993642,14.496481
Kepler-230 b,19.04789999961853,48.50586111121707,32.625555
HD 47186 c,6.602436111238267,-27.6216583331426,1353.6
Kepler-463 b,19.92913611094157,44.85791666666667,8.98101683
Kepler-1553 b,19.46127777735392,39.02227777798971,4.24261881
Kepler-1003 b,19.46803055551317,44.87622222264608,3.55485691
Kepler-840 b,19.76715833332803,49.45727777798971,2.49577962
Kepler-351 c,19.09684999995761,42.65788055578867,57.24809
Kepler-534 b,19.76123611132304,49.54011111100515,15.95994513
Kepler-350 b,19.02796944406298,39.70611111111111,11.189562
Kepler-382 b,19.94241111119588,45.86993055555556,5.262155
Kepler-900 b,19.74515277756585,46.99902777777778,6.9913086
HIP 14810 d,3.187286110983954,21.09748888863458,950.69651
Kepler-209 b,19.41130000008477,42.6408111111323,16.087845
Kepler-123 c,19.79991111119588,42.78196111149258,26.695074
HD 142245 b,15.8823083337148,15.43075833320618,1299
Kepler-1251 b,19.4743444442749,49.25641666677263,45.0904643
Kepler-59 c,19.13596694442961,46.64011111100515,17.9801235
Kepler-493 b,19.687169444561,38.88163888931275,3.00387658
KIC 11442793 b,18.96223277727763,49.30513888888888,7.008151
Kepler-1054 b,19.37341111130185,44.55638888888888,4.30655689
Kepler-258 b,19.60456944465637,46.57933055559794,13.19722
Kepler-1607 b,19.73732499996821,42.65605555534363,13.6473676
Kepler-309 c,19.83398888885975,46.96126111136542,105.356383
Kepler-1447 b,19.30956388897366,50.72708333333333,56.6747285
Kepler-302 c,19.62113055547078,43.62933888859219,127.282184
Kepler-1489 b,18.75305555555556,44.46541666666667,82.294751
HD 30177 b,4.698416666454739,-58.02072777774599,2770
Kepler-466 b,19.70991388850742,48.49555555555555,51.07926307
Kepler-678 b,19.6970194445716,50.49455555597941,7.27503724
Kepler-446 d,18.81668083333307,44.92111111111111,5.148921
Kepler-4 b,19.0410213889016,50.13574999994702,3.21346
Kepler-1370 b,18.97104444450802,41.77847222222222,20.2641684
Kepler-882 b,19.64332500033908,43.3355833334393,3.98953967
bet Cnc b,8.275263889100817,9.185663888984257,605.2
HD 190647 b,20.12213611125946,-35.53813055568271,1038.1
Kepler-530 b,18.88935277779897,48.5490555551317,39.30941904
Kepler-1522 b,19.32288055578868,52.07016666677264,1.84788917
Kepler-759 b,19.34209999985165,41.38150000042386,41.805985
Kepler-1351 b,19.57391388893127,42.19766666624281,0.91614077
Kepler-529 c,19.05922499974569,47.88038888931275,12.8345022
Kepler-977 b,19.43441388891803,42.24819444444444,26.85328322
HD 97658 b,11.24256388876173,25.71026666641235,9.4909
Kepler-261 b,19.42431944423252,37.6091694439782,10.381227
Kepler-658 b,18.86558611128066,47.57858333375719,1.28707676
Kepler-57 b,19.57608555581835,44.65702777756585,5.7293196
Kepler-175 b,19.30354999992583,43.87618055555556,11.903515
Kepler-509 b,19.3109611108568,48.70619444423252,41.74600392
Kepler-577 b,19.64746111128065,39.07375,25.69578251
Kepler-323 b,19.4254805554284,38.1274694442749,1.678327
Kepler-1153 b,19.27648055606418,45.8661666668786,1.75583533
Kepler-433 b,19.83957583321465,40.97722222222222,5.33408384
Kepler-1319 b,19.39707222196791,49.36630555576748,2.88676265
Kepler-377 c,19.69479999966092,38.73568888876174,27.014976
HD 106270 b,12.22703888893127,-9.51327777756585,2890
Kepler-1287 b,19.27564444435967,47.06299999978807,11.47685909
Kepler-426 b,19.29564194467333,49.47338888910082,3.21751883
Kepler-379 c,19.71341111077203,38.9458305560218,62.784697
WASP-20 b,0.3440361107720269,-23.93572222232819,4.8996285
HD 30856 b,4.83829166677263,-24.36879444440206,912
Kepler-315 c,19.86821111109522,43.36351944393582,265.469335
Kepler-80 c,19.74083777798547,39.97877777735393,9.522
Kepler-179 c,19.91091944482591,47.76203888893127,6.40013
HD 24064 b,3.943425000508626,74.08001111136542,535.6
HD 48265 b,6.667138888902135,-48.54202777756585,762
Kepler-476 b,19.67758888880412,43.96305555555556,14.00640607
Kepler-154 e,19.31870277775658,49.89652777777778,3.93276465
HATS-4 b,6.274138333532545,-22.54666666666667,2.156729
Kepler-1608 b,19.70423611111111,39.4176111111376,16.4735686
Kepler-527 b,19.3971944448683,47.40627777788374,13.28535633
CoRoT-27 b,18.56638888888889,5.538473055627611,3.57532
Kepler-1115 b,19.66611944410536,40.14441666709052,23.5540725
Kepler-1141 b,19.36957500007417,47.72588888910082,2.34451194
Kepler-360 c,19.08565000004238,44.78155000050862,7.186434
Kepler-154 d,19.31870277775658,49.89652777777778,20.54981883
Kepler-262 b,19.38191111140781,37.2526499999894,13.060855
Kepler-969 c,19.22483333322737,47.93355555555886,1.6829346
Kepler-1106 b,19.4096805551317,44.06255555576748,1.25275217
Kepler-381 b,19.01218888918559,43.83108055538602,5.629021
Kepler-168 c,19.64733888838026,39.82510000016955,13.193242
Kepler-84 f,19.88346944444709,40.49608055538602,44.552169
Kepler-874 b,19.66379166709052,43.01433333290948,40.0686727
Kepler-987 b,19.29407222217984,46.13086111068726,105.3033148
Kepler-529 b,19.05922499974569,47.88038888931275,1.98035766
HD 89307 b,10.30595833354526,12.62120277775658,2166
Kepler-1039 b,19.88843888865577,45.31552777820163,0.93488424
Kepler-1112 b,19.79792222234938,47.75150000002649,14.36267939
HD 163607 c,17.89460277769301,56.39166388882531,1314
Kepler-960 b,18.7638111114502,46.7464722220103,3.12686223
WASP-49 b,6.072631666925218,-16.96527777777778,2.7817387
Kepler-288 b,19.26109999974569,39.5947111108568,6.097326
Kepler-37 c,18.93730722215441,44.51813888894187,21.301886
Kepler-1314 b,19.61586388905843,45.19733333375719,5.42474928
